Address_x,Eircode,ifsc_distance_km,ifsc_duration_min,ifsc_distance_m,ifsc_duration_s,Type,Bed,Bath,Size,BER,Built,Sold Date,Asking Price,Sold Price,Short Address,Date of Sale (dd/mm/yyyy),Address_y,County,Price (ï¿½),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"8 Willans Rise, Ongar Green, Clonsilla, Dublin 15, Dublin",D15E3X0,15.837,212.85,15837,12771,Terrace,3,2,94.0 m²,C2,—,26/03/2025,"€349,000","€385,000","8 WILLANS RISE, ONGAR GREEN, CLONSILLA",26/03/2025,"8 WILLANS RISE, ONGAR GREEN, CLONSILLA",Dublin,"ï¿½385,000.00",No,No,Second-Hand Dwelling house /Apartment,
"19 Pigeon House Rd, Ringsend Dublin 4, Dublin, Dublin 4, Dublin",D04HW73,2.222,30.3,2222,1818,Terrace,2,1,42.0 m²,—,—,26/03/2025,"€299,000","€380,000","19 PIGEON HOUSE RD, RINGSEND DUBLIN 4, DUBLIN",26/03/2025,"19 PIGEON HOUSE RD, RINGSEND DUBLIN 4, DUBLIN",Dublin,"ï¿½380,000.00",No,No,Second-Hand Dwelling house /Apartment,
"23 Brooklawn, Strandville Avenue East, Clontarf, Dublin",D03D4N7,3.322,45.833333333333336,3322,2750,Apartment,2,1,58.0 m²,D2,—,26/03/2025,"€370,000","€384,000","23 BROOKLAWN, STRANDVILLE AVENUE EAST, CLONTARF",26/03/2025,"23 BROOKLAWN, STRANDVILLE AVENUE EAST, CLONTARF",Dublin,"ï¿½384,000.00",No,No,Second-Hand Dwelling house /Apartment,
"24 Woodbrook Sq, Riverwood Rd, Castleknock Dublin 15, Dublin 15, Dublin",D15VE40,12.085,162.21666666666667,12085,9733,Apartment,2,2,64.0 m²,—,—,26/03/2025,"€295,000","€295,000","24 WOODBROOK SQ, RIVERWOOD RD, CASTLEKNOCK DUBLIN 15",26/03/2025,"24 WOODBROOK SQ, RIVERWOOD RD, CASTLEKNOCK DUBLIN 15",Dublin,"ï¿½295,000.00",No,No,Second-Hand Dwelling house /Apartment,
"16 Kerrymount Rise, Foxrock, Dublin 18, Dublin 18, Dublin",D18V0F5,12.445,169.48333333333332,12445,10169,Detached,3,3,174.0 m²,D1,—,26/03/2025,"€985,000","€1,065,000","16 KERRYMOUNT RISE, FOXROCK, DUBLIN 18",26/03/2025,"16 KERRYMOUNT RISE, FOXROCK, DUBLIN 18",Dublin,"ï¿½1,065,000.00",No,No,Second-Hand Dwelling house /Apartment,
"61 Lower Dodder Rd, Rathfarnham, Dublin 14, Dublin 14, Dublin",D14A525,6.832,94.33333333333333,6832,5660,Semi-D,4,2,127.0 m²,D2,—,26/03/2025,"€795,000","€828,500","61 LOWER DODDER RD, RATHFARNHAM, DUBLIN 14",26/03/2025,"61 LOWER DODDER RD, RATHFARNHAM, DUBLIN 14",Dublin,"ï¿½828,500.00",No,No,Second-Hand Dwelling house /Apartment,
"46 Oak House, Carrickmines Green, Glenamuck Rd, Dublin 18, Dublin",D18F229,14.059,189.63333333333333,14059,11378,Apartment,2,2,90.1 m²,C2,—,26/03/2025,"€360,000","€391,000","46 OAK HOUSE, CARRICKMINES GREEN, GLENAMUCK RD",26/03/2025,"46 OAK HOUSE, CARRICKMINES GREEN, GLENAMUCK RD",Dublin,"ï¿½391,000.00",No,No,Second-Hand Dwelling house /Apartment,
"32 St Thomas Rd, Mount Merrion, Dublin, Dublin",A94F973,7.286,99.8,7286,5988,Detached,5,3,241.0 m²,E2,—,26/03/2025,"€1,800,000","€1,900,000","32 ST THOMAS RD, MOUNT MERRION, DUBLIN",26/03/2025,"32 ST THOMAS RD, MOUNT MERRION, DUBLIN",Dublin,"ï¿½1,900,000.00",No,No,Second-Hand Dwelling house /Apartment,
"78 Aran Court, Waterville, Blanchardstown Dublin 15, Dublin 15, Dublin",D15TC03,11.325,154.28333333333333,11325,9257,Apartment,2,2,78.4 m²,B3,—,26/03/2025,"€300,000","€350,000","78 ARAN COURT, WATERVILLE, BLANCHARDSTOWN DUBLIN 15",26/03/2025,"78 ARAN COURT, WATERVILLE, BLANCHARDSTOWN DUBLIN 15",Dublin,"ï¿½350,000.00",No,No,Second-Hand Dwelling house /Apartment,
"3 Butterfield Ave, Rathfarnham, Dublin 14, Dublin 14, Dublin",D14X086,8.551,116.96666666666667,8551,7018,Bungalow,3,1,91.9 m²,F,—,26/03/2025,"€695,000","€640,000","3 BUTTERFIELD AVE, RATHFARNHAM, DUBLIN 14",26/03/2025,"3 BUTTERFIELD AVE, RATHFARNHAM, DUBLIN 14",Dublin,"ï¿½640,000.00",No,No,Second-Hand Dwelling house /Apartment,
"45 Blasket Sq, Waterville, Blanchardstown Dublin 15, Dublin 15, Dublin",D15W6X0,11.298,153.98333333333332,11298,9239,Terrace,3,3,100.0 m²,C1,—,26/03/2025,"€390,000","€410,000","45 BLASKET SQ, WATERVILLE, BLANCHARDSTOWN DUBLIN 15",26/03/2025,"45 BLASKET SQ, WATERVILLE, BLANCHARDSTOWN DUBLIN 15",Dublin,"ï¿½410,000.00",No,No,Second-Hand Dwelling house /Apartment,
"8 Olaf Rd, Manor St, Dublin 7, Dublin 7, Dublin",D07K28A,3.081,42.65,3081,2559,Terrace,2,1,42.0 m²,F,—,26/03/2025,"€405,000","€426,000","8 OLAF RD, MANOR ST, DUBLIN 7",26/03/2025,"8 OLAF RD, MANOR ST, DUBLIN 7",Dublin,"ï¿½426,000.00",No,No,Second-Hand Dwelling house /Apartment,
"13 Walnut Park, Courtlands, Griffith Avenue, Dublin 9, Dublin",D09A3T8,4.41,60.2,4410,3612,Semi-D,4,2,153.0 m²,—,—,26/03/2025,"€795,000","€852,500","13 WALNUT PARK, COURTLANDS, GRIFFITH AVENUE",26/03/2025,"13 WALNUT PARK, COURTLANDS, GRIFFITH AVENUE",Dublin,"ï¿½852,500.00",No,No,Second-Hand Dwelling house /Apartment,
"34 The Pines, Killester, Dublin 5, Dublin 5, Dublin",D05CR22,5.319,72.1,5319,4326,Terrace,2,1,65.0 m²,C3,—,26/03/2025,"€445,000","€463,500","34 THE PINES, KILLESTER, DUBLIN 5",26/03/2025,"34 THE PINES, KILLESTER, DUBLIN 5",Dublin,"ï¿½463,500.00",No,No,Second-Hand Dwelling house /Apartment,
"18 Waterside Walk, Waterside, Malahide, Dublin",K36KN28,14.912,205.53333333333333,14912,12332,Terrace,3,3,95.0 m²,B2,—,26/03/2025,"€395,000","€445,000","18 WATERSIDE WALK, WATERSIDE, MALAHIDE",26/03/2025,"18 WATERSIDE WALK, WATERSIDE, MALAHIDE",Dublin,"ï¿½445,000.00",No,No,Second-Hand Dwelling house /Apartment,
"40 Turvey Woods, Donabate, Dublin, Dublin",K36A499,20.434,281.21666666666664,20434,16873,Apartment,1,1,61.0 m²,D1,—,27/03/2025,"€265,000","€265,000","40 TURVEY WOODS, DONABATE, DUBLIN",27/03/2025,"40 TURVEY WOODS, DONABATE, DUBLIN",Dublin,"ï¿½265,000.00",No,No,Second-Hand Dwelling house /Apartment,
"11 Templeville Dr, Templeogue, Dublin 6w, Dublin",D6WR863,7.978,109.01666666666667,7978,6541,Semi-D,3,2,120.0 m²,E2,—,27/03/2025,"€795,000","€820,000","11 TEMPLEVILLE DR, TEMPLEOGUE, DUBLIN 6W",27/03/2025,"11 TEMPLEVILLE DR, TEMPLEOGUE, DUBLIN 6W",Dublin,"ï¿½820,000.00",No,No,Second-Hand Dwelling house /Apartment,
"93 Butterfield Ave, Rathfarnham, Dublin 14, Dublin 14, Dublin",D14P039,8.0,109.55,8000,6573,Semi-D,4,2,161.0 m²,F,—,27/03/2025,"€850,000","€835,000","93 BUTTERFIELD AVE, RATHFARNHAM, DUBLIN 14",27/03/2025,"93 BUTTERFIELD AVE, RATHFARNHAM, DUBLIN 14",Dublin,"ï¿½835,000.00",No,No,Second-Hand Dwelling house /Apartment,
"16 Egremont, Church Road, Killiney, Dublin",A96H3VR,14.168,194.06666666666666,14168,11644,Apartment,2,2,78.0 m²,A2,—,27/03/2025,"€575,000","€580,000","16 EGREMONT, CHURCH ROAD, KILLINEY",27/03/2025,"16 EGREMONT, CHURCH ROAD, KILLINEY",Dublin,"ï¿½580,000.00",No,No,Second-Hand Dwelling house /Apartment,
"75 Cherrywood, Loughlinstown, Dun Laoghaire, Dublin",A96F5D6,15.233,209.06666666666666,15233,12544,Bungalow,2,1,68.0 m²,E1,—,27/03/2025,"€375,000","€440,000","75 CHERRYWOOD, LOUGHLINSTOWN, DUN LAOGHAIRE",27/03/2025,"75 CHERRYWOOD, LOUGHLINSTOWN, DUN LAOGHAIRE",Dublin,"ï¿½440,000.00",No,No,Second-Hand Dwelling house /Apartment,
"1 Grangebrook Vale, Rathfarnham, Dublin 16, Dublin 16, Dublin",D16E5N2,9.855,133.4,9855,8004,Semi-D,4,3,124.1 m²,C2,—,27/03/2025,"€625,000","€725,000","1 GRANGEBROOK VALE, RATHFARNHAM, DUBLIN 16",27/03/2025,"1 GRANGEBROOK VALE, RATHFARNHAM, DUBLIN 16",Dublin,"ï¿½725,000.00",No,No,Second-Hand Dwelling house /Apartment,
"72 Laurels, Boroimhe, Swords, Dublin",K67RX44,12.731,173.66666666666666,12731,10420,Semi-D,3,3,104.0 m²,C2,—,27/03/2025,"€499,000","€510,000","72 LAURELS, BOROIMHE, SWORDS",27/03/2025,"72 LAURELS, BOROIMHE, SWORDS",Dublin,"ï¿½510,000.00",No,No,Second-Hand Dwelling house /Apartment,
"7 Esposito Rd, Walkinstown, Dublin 12, Dublin 12, Dublin",D12C6C6,6.989,95.73333333333333,6989,5744,House,3,1,81.0 m²,E2,—,27/03/2025,"€425,000","€465,000","7 ESPOSITO RD, WALKINSTOWN, DUBLIN 12",27/03/2025,"7 ESPOSITO RD, WALKINSTOWN, DUBLIN 12",Dublin,"ï¿½465,000.00",No,No,Second-Hand Dwelling house /Apartment,
"4 Millbank Court, Doctors Lane, Rush, Dublin",K56DC82,26.245,358.8,26245,21528,Semi-D,3,3,88.0 m²,C3,—,27/03/2025,"€395,000","€457,000","4 MILLBANK COURT, DOCTORS LANE, RUSH",27/03/2025,"4 MILLBANK COURT, DOCTORS LANE, RUSH",Dublin,"ï¿½457,000.00",No,No,Second-Hand Dwelling house /Apartment,
"31 The Park, Beaumont Woods, Beaumont Dublin 9, Dublin 9, Dublin",D09EF44,5.59,75.53333333333333,5590,4532,Semi-D,3,2,99.0 m²,C3,—,27/03/2025,"€450,000","€507,000","31 THE PARK, BEAUMONT WOODS, BEAUMONT DUBLIN 9",27/03/2025,"31 THE PARK, BEAUMONT WOODS, BEAUMONT DUBLIN 9",Dublin,"ï¿½507,000.00",No,No,Second-Hand Dwelling house /Apartment,
"64 Fitzwilliam Point, Fitzwilliam Quay, Ringsend Dublin 4, Dublin 4, Dublin",D04PW74,2.199,30.366666666666667,2199,1822,Apartment,2,2,70.0 m²,—,—,27/03/2025,"€420,000","€450,000","64 FITZWILLIAM POINT, FITZWILLIAM QUAY, RINGSEND DUBLIN 4",27/03/2025,"64 FITZWILLIAM POINT, FITZWILLIAM QUAY, RINGSEND DUBLIN 4",Dublin,"ï¿½450,000.00",No,No,Second-Hand Dwelling house /Apartment,
"24 Grove Park Dr, Ballymun, Dublin 11, Dublin 11, Dublin",D11NW68,6.635,89.5,6635,5370,Semi-D,3,1,97.8 m²,—,—,27/03/2025,"€450,000","€540,000","24 GROVE PARK DR, BALLYMUN, DUBLIN 11",27/03/2025,"24 GROVE PARK DR, BALLYMUN, DUBLIN 11",Dublin,"ï¿½540,000.00",No,No,Second-Hand Dwelling house /Apartment,
"3 Westminster Hall, Westminster Rd, Foxrock Dublin 18, Dublin 18, Dublin",D18HY40,11.502,156.05,11502,9363,Apartment,2,2,102.0 m²,C3,—,27/03/2025,"€550,000","€600,000","3 WESTMINSTER HALL, WESTMINSTER RD, FOXROCK DUBLIN 18",27/03/2025,"3 WESTMINSTER HALL, WESTMINSTER RD, FOXROCK DUBLIN 18",Dublin,"ï¿½600,000.00",No,No,Second-Hand Dwelling house /Apartment,
"4 Ashington Gardens, Navan Rd, Dublin 7, Dublin 7, Dublin",D07P6CE,6.55,89.0,6550,5340,Terrace,3,3,96.0 m²,—,—,27/03/2025,"€495,000","€505,000","4 ASHINGTON GARDENS, NAVAN RD, DUBLIN 7",27/03/2025,"4 ASHINGTON GARDENS, NAVAN RD, DUBLIN 7",Dublin,"ï¿½505,000.00",No,No,Second-Hand Dwelling house /Apartment,
"16 Rathbeale Crescent, Swords, Dublin, Dublin",K67TV70,14.459,198.35,14459,11901,Semi-D,3,1,101.2 m²,D2,—,27/03/2025,"€425,000","€430,000","16 RATHBEALE CRESCENT, SWORDS, DUBLIN",27/03/2025,"16 RATHBEALE CRESCENT, SWORDS, DUBLIN",Dublin,"ï¿½430,000.00",No,No,Second-Hand Dwelling house /Apartment,
"69 Moynihan Court, Main St, Tallaght Dublin 24, Dublin 24, Dublin",D24Y097,11.766,159.96666666666667,11766,9598,Apartment,2,1,56.0 m²,—,—,27/03/2025,"€215,000","€245,000","69 MOYNIHAN COURT, MAIN ST, TALLAGHT DUBLIN 24",27/03/2025,"69 MOYNIHAN COURT, MAIN ST, TALLAGHT DUBLIN 24",Dublin,"ï¿½245,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Ashieanna, Ballycorus Rd, Kilternan, Dublin 18, Dublin",D18KR92,17.128,231.93333333333334,17128,13916,Detached,5,4,321.0 m²,C2,—,27/03/2025,"€1,750,000","€1,600,000","ASHIEANNA, BALLYCORUS RD, KILTERNAN",27/03/2025,"ASHIEANNA, BALLYCORUS RD, KILTERNAN",Dublin,"ï¿½1,600,000.00",No,No,Second-Hand Dwelling house /Apartment,
"33 Orchard Way, Greenwood Walk, Ayrfield Dublin 13, Dublin 13, Dublin",D13E031,8.032,109.5,8032,6570,Apartment,2,2,68.0 m²,D1,—,27/03/2025,"€280,000","€286,000","33 ORCHARD WAY, GREENWOOD WALK, AYRFIELD DUBLIN 13",27/03/2025,"33 ORCHARD WAY, GREENWOOD WALK, AYRFIELD DUBLIN 13",Dublin,"ï¿½286,000.00",No,No,Second-Hand Dwelling house /Apartment,
"5 Sherrard Ave, North Circular Rd, Dublin 1, Dublin 1, Dublin",D01H590,1.87,26.45,1870,1587,Terrace,2,1,52.0 m²,D2,—,27/03/2025,"€325,000","€325,000","5 SHERRARD AVE, NORTH CIRCULAR RD, DUBLIN 1",27/03/2025,"5 SHERRARD AVE, NORTH CIRCULAR RD, DUBLIN 1",Dublin,"ï¿½325,000.00",No,No,Second-Hand Dwelling house /Apartment,
"310 St James Rd, Greenhills, Walkinstown Dublin 12, Dublin 12, Dublin",D12K4P9,8.998,122.33333333333333,8998,7340,End of Terrace,5,2,130.0 m²,—,—,27/03/2025,"€499,950","€601,000","310 ST JAMES RD, GREENHILLS, WALKINSTOWN DUBLIN 12",27/03/2025,"310 ST JAMES RD, GREENHILLS, WALKINSTOWN DUBLIN 12",Dublin,"ï¿½601,000.00",No,No,Second-Hand Dwelling house /Apartment,
"10 Leinster Lawn, Clonskeagh, Dublin 14, Dublin 14, Dublin",D14NW18,5.929,80.73333333333333,5929,4844,Detached,5,4,166.0 m²,C1,—,27/03/2025,"€1,295,000","€1,480,000","10 LEINSTER LAWN, CLONSKEAGH, DUBLIN 14",27/03/2025,"10 LEINSTER LAWN, CLONSKEAGH, DUBLIN 14",Dublin,"ï¿½1,480,000.00",No,No,Second-Hand Dwelling house /Apartment,
"20 Chapel Farm Terrace, Lusk, Co Dublin, Dublin",K45FW01,22.066,302.26666666666665,22066,18136,Terrace,2,2,75.0 m²,C2,—,27/03/2025,"€325,000","€348,000","20 CHAPEL FARM TERRACE, LUSK, CO DUBLIN",27/03/2025,"20 CHAPEL FARM TERRACE, LUSK, CO DUBLIN",Dublin,"ï¿½348,000.00",No,No,Second-Hand Dwelling house /Apartment,
"47 Deerpark Rd, Mount Merrion, Blackrock, Dublin",A94A9X5,8.022,108.05,8022,6483,Semi-D,4,2,125.0 m²,—,—,27/03/2025,"€749,950","€800,000","47 DEERPARK RD, MOUNT MERRION, BLACKROCK",27/03/2025,"47 DEERPARK RD, MOUNT MERRION, BLACKROCK",Dublin,"ï¿½800,000.00",No,No,Second-Hand Dwelling house /Apartment,
"10 Beechdale Ave, Ballycullen, Firhouse Dublin 24, Dublin 24, Dublin",D24Y586,12.872,175.13333333333333,12872,10508,Semi-D,4,3,125.0 m²,C1,—,27/03/2025,"€575,000","€610,000","10 BEECHDALE AVE, BALLYCULLEN, FIRHOUSE DUBLIN 24",27/03/2025,"10 BEECHDALE AVE, BALLYCULLEN, FIRHOUSE DUBLIN 24",Dublin,"ï¿½610,000.00",No,No,Second-Hand Dwelling house /Apartment,
"6 Lorne Terrace, Brookfield St, Kilmainham Dublin 8, Dublin 8, Dublin",D08CDF1,4.34,60.68333333333333,4340,3641,Terrace,2,1,101.0 m²,D2,—,27/03/2025,"€575,000","€680,000","6 LORNE TERRACE, BROOKFIELD ST, KILMAINHAM DUBLIN 8",27/03/2025,"6 LORNE TERRACE, BROOKFIELD ST, KILMAINHAM DUBLIN 8",Dublin,"ï¿½680,000.00",No,No,Second-Hand Dwelling house /Apartment,
"3 Hacketsland Mews, Brookdene, Shanganagh Road, Dublin 18, Dublin",D18TW94,15.804,218.4,15804,13104,Semi-D,3,4,118.0 m²,C1,—,27/03/2025,"€635,000","€670,000","3 HACKETSLAND MEWS, BROOKDENE, SHANGANAGH ROAD",27/03/2025,"3 HACKETSLAND MEWS, BROOKDENE, SHANGANAGH ROAD",Dublin,"ï¿½670,000.00",No,No,Second-Hand Dwelling house /Apartment,
"39 Kenilworth Park, Harolds Cross, Dublin 6w, Dublin",D6WFX79,4.922,67.81666666666666,4922,4069,Terrace,4,2,151.0 m²,D1,—,27/03/2025,"€925,000","€1,112,000","39 KENILWORTH PARK, HAROLDS CROSS, DUBLIN 6W",27/03/2025,"39 KENILWORTH PARK, HAROLDS CROSS, DUBLIN 6W",Dublin,"ï¿½1,112,000.00",No,No,Second-Hand Dwelling house /Apartment,
"2 The Oaks, Stradbrook Hill, Blackrock, Dublin",A94AH31,10.302,141.08333333333334,10302,8465,Apartment,1,1,46.0 m²,E1,—,27/03/2025,"€320,000","€320,000","2 THE OAKS, STRADBROOK HILL, BLACKROCK",27/03/2025,"2 THE OAKS, STRADBROOK HILL, BLACKROCK",Dublin,"ï¿½320,000.00",No,No,Second-Hand Dwelling house /Apartment,
"216 Sweepstakes, Ballsbridge, Dublin 4, Dublin 4, Dublin",D04A024,3.099,42.733333333333334,3099,2564,Apartment,1,1,46.0 m²,C1,—,27/03/2025,"€395,000","€489,000","216 SWEEPSTAKES, BALLSBRIDGE, DUBLIN 4",27/03/2025,"216 SWEEPSTAKES, BALLSBRIDGE, DUBLIN 4",Dublin,"ï¿½489,000.00",No,No,Second-Hand Dwelling house /Apartment,
"5 Waterlefe, Turvey Avenue, Donabate, Dublin",K36VE82,20.014,275.43333333333334,20014,16526,Detached,5,5,632.0 m²,—,—,27/03/2025,"€950,000","€999,999","5 WATERLEFE, TURVEY AVENUE, DONABATE",27/03/2025,"5 WATERLEFE, TURVEY AVENUE, DONABATE",Dublin,"ï¿½999,999.00",No,No,Second-Hand Dwelling house /Apartment,
"1 Cadogan Rd, Fairview, Dublin 3, Dublin 3, Dublin",D03VC42,1.818,25.4,1818,1524,End of Terrace,3,1,81.4 m²,G,—,27/03/2025,"€450,000","€445,000","1 CADOGAN RD, FAIRVIEW, DUBLIN 3",27/03/2025,"1 CADOGAN RD, FAIRVIEW, DUBLIN 3",Dublin,"ï¿½445,000.00",No,No,Second-Hand Dwelling house /Apartment,
"10 Herbert Cottages, Ballsbridge, Dublin 4, Dublin 4, Dublin",D04Y0A2,3.219,44.31666666666667,3219,2659,Semi-D,2,2,66.0 m²,—,—,27/03/2025,"€575,000","€695,000","10 HERBERT COTTAGES, BALLSBRIDGE, DUBLIN 4",27/03/2025,"10 HERBERT COTTAGES, BALLSBRIDGE, DUBLIN 4",Dublin,"ï¿½695,000.00",No,No,Second-Hand Dwelling house /Apartment,
"12 Woodley Park, Kilmacud, Dublin 14, Dublin 14, Dublin",D14X765,8.463,114.2,8463,6852,Semi-D,3,1,113.0 m²,F,—,27/03/2025,"€699,000","€737,000","12 WOODLEY PARK, KILMACUD, DUBLIN 14",27/03/2025,"12 WOODLEY PARK, KILMACUD, DUBLIN 14",Dublin,"ï¿½737,000.00",No,No,Second-Hand Dwelling house /Apartment,
"85 Stannaway Rd, Kimmage, Dublin 12, Dublin 12, Dublin",D12X6R5,5.765,78.9,5765,4734,House,2,2,72.0 m²,C2,—,27/03/2025,"€395,000","€436,000","85 STANNAWAY RD, KIMMAGE, DUBLIN 12",27/03/2025,"85 STANNAWAY RD, KIMMAGE, DUBLIN 12",Dublin,"ï¿½436,000.00",No,No,Second-Hand Dwelling house /Apartment,
"108 Bachelors Walk, Dublin 1, Dublin, Dublin 1, Dublin",D01WR61,1.164,16.533333333333335,1164,992,Apartment,1,1,32.7 m²,—,—,27/03/2025,"€245,000","€245,000","108 BACHELORS WALK, DUBLIN 1, DUBLIN",27/03/2025,"108 BACHELORS WALK, DUBLIN 1, DUBLIN",Dublin,"ï¿½245,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 7 Edward Place, Bloomfield, Donnybrook, Dublin",D04AK71,3.481,48.96666666666667,3481,2938,Apartment,1,1,44.0 m²,C1,—,27/03/2025,"€425,000","€444,000","APT 7 EDWARD PLACE, BLOOMFIELD, DONNYBROOK",27/03/2025,"APT 7 EDWARD PLACE, BLOOMFIELD, DONNYBROOK",Dublin,"ï¿½444,000.00",No,No,Second-Hand Dwelling house /Apartment,
"27 Belgrave Sq East, Monkstown, Dublin, Dublin",A94T959,9.585,131.13333333333333,9585,7868,Terrace,6,3,291.0 m²,C3,—,27/03/2025,"€2,450,000","€2,460,000","27 BELGRAVE SQ EAST, MONKSTOWN, DUBLIN",27/03/2025,"27 BELGRAVE SQ EAST, MONKSTOWN, DUBLIN",Dublin,"ï¿½2,460,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apartment138 Millrace Rd, Phoenix Park Racecourse, Castleknock, Dublin 15, Dublin",D15W296,7.405,100.26666666666667,7405,6016,Apartment,2,2,83.0 m²,—,—,27/03/2025,"€395,000","€447,000","APARTMENT138 MILLRACE RD, PHOENIX PARK RACECOURSE, CASTLEKNOCK",27/03/2025,"APARTMENT138 MILLRACE RD, PHOENIX PARK RACECOURSE, CASTLEKNOCK",Dublin,"ï¿½447,000.00",No,No,Second-Hand Dwelling house /Apartment,
"15 Holywell, Upper Kilmacud Road, Dundrum, Dublin 14, Dublin",D14P9X3,8.534,115.1,8534,6906,Semi-D,4,3,163.3 m²,B3,—,28/03/2025,"€1,200,000","€1,160,000","15 HOLYWELL, UPPER KILMACUD ROAD, DUNDRUM",28/03/2025,"15 HOLYWELL, UPPER KILMACUD ROAD, DUNDRUM",Dublin,"ï¿½1,160,000.00",No,No,Second-Hand Dwelling house /Apartment,
"10 Belville Court, Johnstown Rd, Dun Laoghaire, Dublin",A96E956,12.348,169.5,12348,10170,Apartment,2,2,68.0 m²,B3,—,28/03/2025,"€400,000","€402,000","10 BELVILLE COURT, JOHNSTOWN RD, DUN LAOGHAIRE",28/03/2025,"10 BELVILLE COURT, JOHNSTOWN RD, DUN LAOGHAIRE",Dublin,"ï¿½402,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Portelet, Ulverton Close, Dalkey, Dublin",A96DF44,13.764,188.68333333333334,13764,11321,Semi-D,4,2,153.5 m²,D2,—,28/03/2025,"€995,000","€979,990","PORTELET, ULVERTON CLOSE, DALKEY",28/03/2025,"PORTELET, ULVERTON CLOSE, DALKEY",Dublin,"ï¿½979,990.00",No,No,Second-Hand Dwelling house /Apartment,
"21 Manor Sq, Ongar Village, Dublin 15, Dublin 15, Dublin",D15AE94,15.765,211.95,15765,12717,Apartment,2,2,72.0 m²,C3,—,28/03/2025,"€245,000","€259,000","21 MANOR SQ, ONGAR VILLAGE, DUBLIN 15",28/03/2025,"21 MANOR SQ, ONGAR VILLAGE, DUBLIN 15",Dublin,"ï¿½259,000.00",No,No,Second-Hand Dwelling house /Apartment,
"7 Hunters Court, Hunters Wood, Ballycullen Rd Dublin 24, Dublin 24, Dublin",D24W2CF,12.313,167.86666666666667,12313,10072,Terrace,3,3,94.0 m²,—,—,28/03/2025,"€395,000","€412,500","7 HUNTERS COURT, HUNTERS WOOD, BALLYCULLEN RD DUBLIN 24",28/03/2025,"7 HUNTERS COURT, HUNTERS WOOD, BALLYCULLEN RD DUBLIN 24",Dublin,"ï¿½412,500.00",No,No,Second-Hand Dwelling house /Apartment,
"16 The Moorings, Malahide, Dublin, Dublin",K36YY13,15.368,211.98333333333332,15368,12719,Detached,4,3,178.0 m²,C2,—,28/03/2025,"€990,000","€1,040,000","16 THE MOORINGS, MALAHIDE, DUBLIN",28/03/2025,"16 THE MOORINGS, MALAHIDE, DUBLIN",Dublin,"ï¿½1,040,000.00",No,No,Second-Hand Dwelling house /Apartment,
"9 Wesley Lawns, Dundrum, Dublin 16, Dublin 16, Dublin",D16NN99,9.816,132.36666666666667,9816,7942,Semi-D,4,3,125.0 m²,C3,—,28/03/2025,"€750,000","€812,000","9 WESLEY LAWNS, DUNDRUM, DUBLIN 16",28/03/2025,"9 WESLEY LAWNS, DUNDRUM, DUBLIN 16",Dublin,"ï¿½812,000.00",No,No,Second-Hand Dwelling house /Apartment,
"32 Goldsmith St, Phibsborough, Dublin 7, Dublin 7, Dublin",D07T9XE,2.354,31.75,2354,1905,End of Terrace,4,2,146.0 m²,D1,—,28/03/2025,"€750,000","€870,000","32 GOLDSMITH ST, PHIBSBOROUGH, DUBLIN 7",28/03/2025,"32 GOLDSMITH ST, PHIBSBOROUGH, DUBLIN 7",Dublin,"ï¿½870,000.00",No,No,Second-Hand Dwelling house /Apartment,
"60 New Ireland Rd, Rialto, Dublin 8, Dublin 8, Dublin",D08FRP0,4.68,64.48333333333333,4680,3869,End of Terrace,3,1,99.0 m²,D2,—,28/03/2025,"€550,000","€615,000","60 NEW IRELAND RD, RIALTO, DUBLIN 8",28/03/2025,"60 NEW IRELAND RD, RIALTO, DUBLIN 8",Dublin,"ï¿½615,000.00",No,No,Second-Hand Dwelling house /Apartment,
"17 Gilford Ave, Sandymount, Dublin 4, Dublin 4, Dublin",D04C898,4.152,57.333333333333336,4152,3440,Terrace,3,1,107.0 m²,E2,—,28/03/2025,"€895,000","€945,000","17 GILFORD AVE, SANDYMOUNT, DUBLIN 4",28/03/2025,"17 GILFORD AVE, SANDYMOUNT, DUBLIN 4",Dublin,"ï¿½945,000.00",No,No,Second-Hand Dwelling house /Apartment,
"20 Little Commons, Lusk, County Dublin, Dublin",K45P030,22.948,314.45,22948,18867,House,3,3,98.0 m²,C2,—,28/03/2025,"€345,000","€382,000","20 LITTLE COMMONS, LUSK, COUNTY DUBLIN",28/03/2025,"20 LITTLE COMMONS, LUSK, COUNTY DUBLIN",Dublin,"ï¿½382,000.00",No,No,Second-Hand Dwelling house /Apartment,
"12 The Birches, Torquay Rd, Foxrock Dublin 18, Dublin 18, Dublin",D18X5C8,11.478,154.7,11478,9282,Detached,5,5,380.0 m²,C3,—,28/03/2025,"€2,200,000","€2,000,000","12 THE BIRCHES, TORQUAY RD, FOXROCK DUBLIN 18",28/03/2025,"12 THE BIRCHES, TORQUAY RD, FOXROCK DUBLIN 18",Dublin,"ï¿½2,000,000.00",No,No,Second-Hand Dwelling house /Apartment,
