Address_x,Eircode,ifsc_distance_km,ifsc_duration_min,ifsc_distance_m,ifsc_duration_s,Type,Bed,Bath,Size,BER,Built,Sold Date,Asking Price,Sold Price,Short Address,Date of Sale (dd/mm/yyyy),Address_y,County,Price (ï¿½),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"37 Moynihan Court, Main Rd, Tallaght Dublin 24, Dublin 24, Dublin",D24FP57,17.586,69.56666666666666,17586.0,4174.0,Apartment,1,1,37.0 m²,—,—,29/01/2025,"€205,000","€200,000","37 MOYNIHAN COURT, MAIN RD, TALLAGHT DUBLIN 24",29/01/2025,"37 MOYNIHAN COURT, MAIN RD, TALLAGHT DUBLIN 24",Dublin,"ï¿½200,000.00",No,No,Second-Hand Dwelling house /Apartment,
"No 2 The Lodge, Hersil Wood, Knocklyon, Dublin 16, Dublin",D16Y183,9.532,56.166666666666664,9532.0,3370.0,Detached,4,3,166.0 m²,A3,—,29/01/2025,"€935,000","€940,000","NO 2 THE LODGE, HERSIL WOOD, KNOCKLYON",29/01/2025,"NO 2 THE LODGE, HERSIL WOOD, KNOCKLYON",Dublin,"ï¿½940,000.00",No,No,Second-Hand Dwelling house /Apartment,
"30 Raglan Lane, Ballsbridge, Dublin 4, Dublin 4, Dublin",D04A4N8,4.697,33.63333333333333,4697.0,2018.0,Detached,2,4,188.0 m²,B3,—,29/01/2025,"€1,750,000","€1,535,000","30 RAGLAN LANE, BALLSBRIDGE, DUBLIN 4",29/01/2025,"30 RAGLAN LANE, BALLSBRIDGE, DUBLIN 4",Dublin,"ï¿½1,535,000.00",No,No,Second-Hand Dwelling house /Apartment,
"45 Lorcan O Toole Park, Kimmage, Dublin 12, Dublin 12, Dublin",D12KN28,7.032,45.733333333333334,7032.0,2744.0,Detached,3,3,98.0 m²,—,—,29/01/2025,"€470,000","€530,000","45 LORCAN O TOOLE PARK, KIMMAGE, DUBLIN 12",29/01/2025,"45 LORCAN O TOOLE PARK, KIMMAGE, DUBLIN 12",Dublin,"ï¿½530,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 168, Block 4 Parklands, Northwood Dublin 9, Dublin 9, Dublin",D09A336,9.587,61.13333333333333,9587.0,3668.0,Apartment,2,2,73.0 m²,B2,—,29/01/2025,"€295,000","€320,000","APT 168, BLOCK 4 PARKLANDS, NORTHWOOD DUBLIN 9",29/01/2025,"APT 168, BLOCK 4 PARKLANDS, NORTHWOOD DUBLIN 9",Dublin,"ï¿½320,000.00",No,No,Second-Hand Dwelling house /Apartment,
"55 Geraldstown Woods Apts, Santry, Dublin 9, Dublin 9, Dublin",D09PK77,8.521,49.65,8521.0,2979.0,Apartment,2,2,62.0 m²,B3,—,29/01/2025,"€250,000","€277,000","55 GERALDSTOWN WOODS APTS, SANTRY, DUBLIN 9",29/01/2025,"55 GERALDSTOWN WOODS APTS, SANTRY, DUBLIN 9",Dublin,"ï¿½277,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 5, Courtney House, Appian Way, Dublin 6, Dublin",D06YP64,3.777,30.15,3777.0,1809.0,Apartment,2,1,67.0 m²,—,—,29/01/2025,"€495,000","€595,000","APT 5, COURTNEY HOUSE, APPIAN WAY",29/01/2025,"APT 5, COURTNEY HOUSE, APPIAN WAY",Dublin,"ï¿½595,000.00",No,No,Second-Hand Dwelling house /Apartment,
"2 Merrion Woods, Stillorgan Rd, Blackrock, Dublin",A94X952,8.178,40.9,8178.0,2454.0,Apartment,3,2,86.0 m²,C2,—,29/01/2025,"€550,000","€565,000","2 MERRION WOODS, STILLORGAN RD, BLACKROCK",29/01/2025,"2 MERRION WOODS, STILLORGAN RD, BLACKROCK",Dublin,"ï¿½565,000.00",No,No,Second-Hand Dwelling house /Apartment,
"2 34 35 Wellington St, Dublin 2, Dublin, Dublin 15, Dublin",D02A462,1.603,10.35,1603.0,621.0,Apartment,2,1,50.0 m²,C2,—,29/01/2025,"€375,000","€380,000","2 34 35 WELLINGTON ST, DUBLIN 2, DUBLIN",29/01/2025,"2 34 35 WELLINGTON ST, DUBLIN 2, DUBLIN",Dublin,"ï¿½380,000.00",No,No,Second-Hand Dwelling house /Apartment,
"57 Edenmore Park, Edenmore, Dublin 5, Dublin 5, Dublin",D05K0E7,8.352,40.8,8352.0,2448.0,End of Terrace,3,1,72.0 m²,F,—,29/01/2025,"€250,000","€210,667","57 EDENMORE PARK, EDENMORE, DUBLIN 5",29/01/2025,"57 EDENMORE PARK, EDENMORE, DUBLIN 5",Dublin,"ï¿½210,667.00",No,No,Second-Hand Dwelling house /Apartment,
"51 Ludford Dr, Ballinteer, Dublin 16, Dublin 16, Dublin",D16PF38,10.136,54.416666666666664,10136.0,3265.0,Semi-D,3,1,90.0 m²,G,—,29/01/2025,"€580,000","€605,000","51 LUDFORD DR, BALLINTEER, DUBLIN 16",29/01/2025,"51 LUDFORD DR, BALLINTEER, DUBLIN 16",Dublin,"ï¿½605,000.00",No,No,Second-Hand Dwelling house /Apartment,
"14 Thorndale Grove, Artane, Dublin 5, Dublin 5, Dublin",D05YY42,4.78,27.316666666666666,4780.0,1639.0,Semi-D,4,2,140.0 m²,C2,—,29/01/2025,"€650,000","€735,000","14 THORNDALE GROVE, ARTANE, DUBLIN 5",29/01/2025,"14 THORNDALE GROVE, ARTANE, DUBLIN 5",Dublin,"ï¿½735,000.00",No,No,Second-Hand Dwelling house /Apartment,
"92 Littlepace Woods, Clonee, Dublin 15, Dublin 15, Dublin",D15N4F4,19.574,69.51666666666667,19574.0,4171.0,Semi-D,3,3,104.0 m²,D1,—,29/01/2025,"€475,000","€504,000","92 LITTLEPACE WOODS, CLONEE, DUBLIN 15",29/01/2025,"92 LITTLEPACE WOODS, CLONEE, DUBLIN 15",Dublin,"ï¿½504,000.00",No,No,Second-Hand Dwelling house /Apartment,
"19 College Park Grove, Ballinteer, Dublin 16, Dublin 16, Dublin",D16P6V6,10.485,49.21666666666667,10485.0,2953.0,Detached,5,4,233.0 m²,C2,—,29/01/2025,"€995,000","€1,085,000","19 COLLEGE PARK GROVE, BALLINTEER, DUBLIN 16",29/01/2025,"19 COLLEGE PARK GROVE, BALLINTEER, DUBLIN 16",Dublin,"ï¿½1,085,000.00",No,No,Second-Hand Dwelling house /Apartment,
"12 Shelbourne Road, Ballsbridge, Dublin 4, Dublin 4, Dublin",D04C654,3.35,23.883333333333333,3350.0,1433.0,Terrace,3,1,125.0 m²,G,—,29/01/2025,"€650,000","€750,000","12 SHELBOURNE ROAD, BALLSBRIDGE, DUBLIN 4",29/01/2025,"12 SHELBOURNE ROAD, BALLSBRIDGE, DUBLIN 4",Dublin,"ï¿½750,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 191, Crescent Building, Park West Pointe Dublin 12, Dublin 12, Dublin",D12RK35,13.378,33.7,13378.0,2022.0,Apartment,2,2,64.0 m²,—,—,29/01/2025,"€199,000","€230,000","APT 191, CRESCENT BUILDING, PARK WEST POINTE DUBLIN 12",29/01/2025,"APT 191, CRESCENT BUILDING, PARK WEST POINTE DUBLIN 12",Dublin,"ï¿½230,000.00",No,No,Second-Hand Dwelling house /Apartment,
"23 Gandon Place, Gandon Park, Lucan, Dublin",K78K6P0,19.308,73.45,19308.0,4407.0,End of Terrace,3,3,113.0 m²,—,—,29/01/2025,"€495,000","€535,000","23 GANDON PLACE, GANDON PARK, LUCAN",29/01/2025,"23 GANDON PLACE, GANDON PARK, LUCAN",Dublin,"ï¿½535,000.00",No,No,Second-Hand Dwelling house /Apartment,
"44 Westfield, Rock Rd, Sion Hill, Dublin",A94H735,9.411,41.483333333333334,9411.0,2489.0,Apartment,3,3,103.0 m²,C3,—,29/01/2025,"€700,000","€730,000","44 WESTFIELD, ROCK RD, SION HILL",29/01/2025,"44 WESTFIELD, ROCK RD, SION HILL",Dublin,"ï¿½730,000.00",No,No,Second-Hand Dwelling house /Apartment,
"10 Ballinteer Park, Ballinteer, Dublin 16, Dublin 16, Dublin",D16VY62,9.925,47.43333333333333,9925.0,2846.0,Semi-D,3,1,103.0 m²,E1,—,29/01/2025,"€595,000","€700,000","10 BALLINTEER PARK, BALLINTEER, DUBLIN 16",29/01/2025,"10 BALLINTEER PARK, BALLINTEER, DUBLIN 16",Dublin,"ï¿½700,000.00",No,No,Second-Hand Dwelling house /Apartment,
"28 Hazelbrook, Upper Kilmacud Rd, Dublin 14, Dublin 14, Dublin",D14TN27,10.324,46.5,10324.0,2790.0,Apartment,2,—,75.0 m²,B2,—,29/01/2025,"€485,000","€517,500","28 HAZELBROOK, UPPER KILMACUD RD, DUBLIN 14",29/01/2025,"28 HAZELBROOK, UPPER KILMACUD RD, DUBLIN 14",Dublin,"ï¿½517,500.00",No,No,Second-Hand Dwelling house /Apartment,
"62 Carne Court, Huntstown, Clonsilla Dublin 15, Dublin 15, Dublin",D15N57E,14.676,64.23333333333333,14676.0,3854.0,Semi-D,3,1,82.0 m²,C3,—,29/01/2025,"€335,000","€372,000","62 CARNE COURT, HUNTSTOWN, CLONSILLA DUBLIN 15",29/01/2025,"62 CARNE COURT, HUNTSTOWN, CLONSILLA DUBLIN 15",Dublin,"ï¿½372,000.00",No,No,Second-Hand Dwelling house /Apartment,
"47 Westbourne Dr, Clondalkin, Dublin, Dublin 22, Dublin",D22A8F5,13.609,73.73333333333333,13609.0,4424.0,End of Terrace,3,1,75.0 m²,—,—,29/01/2025,"€295,000","€340,000","47 WESTBOURNE DR, CLONDALKIN, DUBLIN",29/01/2025,"47 WESTBOURNE DR, CLONDALKIN, DUBLIN",Dublin,"ï¿½340,000.00",No,No,Second-Hand Dwelling house /Apartment,
"47 Wainsfort Rd, Terenure, Dublin 6w, Dublin",D6WVK71,7.905,53.833333333333336,7905.0,3230.0,Semi-D,4,4,202.8 m²,D2,—,29/01/2025,"€1,195,000","€1,205,000","47 WAINSFORT RD, TERENURE, DUBLIN 6W",29/01/2025,"47 WAINSFORT RD, TERENURE, DUBLIN 6W",Dublin,"ï¿½1,205,000.00",No,No,Second-Hand Dwelling house /Apartment,
"17 Grosvenor House, Grosvenor Terrace, Dublin, Dublin",A94N603,10.811,38.21666666666667,10811.0,2293.0,Apartment,2,1,70.0 m²,C1,—,29/01/2025,"€450,000","€516,551","17 GROSVENOR HOUSE, GROSVENOR TERRACE, DUBLIN",29/01/2025,"17 GROSVENOR HOUSE, GROSVENOR TERRACE, DUBLIN",Dublin,"ï¿½516,551.00",No,No,Second-Hand Dwelling house /Apartment,
"23 Ardsolus, Old Naas Road, Kingswood Cross, Dublin",D22W2P1,17.868,68.9,17868.0,4134.0,Semi-D,4,3,134.0 m²,—,—,29/01/2025,"€470,000","€550,000","23 ARDSOLUS, OLD NAAS ROAD, KINGSWOOD CROSS",29/01/2025,"23 ARDSOLUS, OLD NAAS ROAD, KINGSWOOD CROSS",Dublin,"ï¿½550,000.00",No,No,Second-Hand Dwelling house /Apartment,
"23 Ardsolus, Old Naas Road, Kingswood Cross, Dublin",D22W2P1,17.868,68.9,17868.0,4134.0,Semi-D,4,3,134.0 m²,—,—,29/01/2025,"€470,000","€550,000","23 ARDSOLUS, OLD NAAS ROAD, KINGSWOOD CROSS",01/12/2025,"23 ARDSOLUS, OLD NAAS ROAD, KINGSWOOD CROSS",Dublin,"ï¿½625,000.00",No,No,Second-Hand Dwelling house /Apartment,
"17 Captains Ave, Crumlin, Dublin 12, Dublin 12, Dublin",D12XW0F,6.948,47.75,6948.0,2865.0,Terrace,2,1,78.0 m²,D2,—,29/01/2025,"€375,000","€408,000","17 CAPTAINS AVE, CRUMLIN, DUBLIN 12",29/01/2025,"17 CAPTAINS AVE, CRUMLIN, DUBLIN 12",Dublin,"ï¿½408,000.00",No,No,Second-Hand Dwelling house /Apartment,
"17 Wooddale Close, Ballycullen, Dublin 24, Dublin 24, Dublin",D24YN4X,13.074,65.78333333333333,13074.0,3947.0,Semi-D,4,3,130.0 m²,C3,—,29/01/2025,"€495,000","€575,000","17 WOODDALE CLOSE, BALLYCULLEN, DUBLIN 24",29/01/2025,"17 WOODDALE CLOSE, BALLYCULLEN, DUBLIN 24",Dublin,"ï¿½575,000.00",No,No,Second-Hand Dwelling house /Apartment,
"28 St Annes Park, Quinns Rd, Shankill, Dublin 18, Dublin",D18AE20,21.068,63.3,21068.0,3798.0,End of Terrace,3,1,75.0 m²,E2,—,29/01/2025,"€485,000","€525,000","28 ST ANNES PARK, QUINNS RD, SHANKILL",29/01/2025,"28 ST ANNES PARK, QUINNS RD, SHANKILL",Dublin,"ï¿½525,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 75, Cremorne, Greenmount Rd Dublin 6, Dublin 6, Dublin",D06PC64,6.362,48.31666666666667,6362.0,2899.0,Apartment,2,1,73.0 m²,C1,—,29/01/2025,"€425,000","€497,000","APT 75, CREMORNE, GREENMOUNT RD DUBLIN 6",29/01/2025,"APT 75, CREMORNE, GREENMOUNT RD DUBLIN 6",Dublin,"ï¿½497,000.00",No,No,Second-Hand Dwelling house /Apartment,
"1 Prospect Naul Rd, Balbriggan, Dublin, Dublin",K32K202,36.491,63.86666666666667,36491.0,3832.0,Detached,3,4,122.0 m²,C3,—,30/01/2025,"€395,000","€395,000","1 PROSPECT NAUL RD, BALBRIGGAN, DUBLIN",30/01/2025,"1 PROSPECT NAUL RD, BALBRIGGAN, DUBLIN",Dublin,"ï¿½395,000.00",No,No,Second-Hand Dwelling house /Apartment,
"83 Glenbeigh Rd, Dublin 7, Dublin, Dublin 7, Dublin",D07F1W1,4.63,31.683333333333334,4630.0,1901.0,Semi-D,3,1,110.0 m²,G,—,30/01/2025,"€745,000","€775,000","83 GLENBEIGH RD, DUBLIN 7, DUBLIN",30/01/2025,"83 GLENBEIGH RD, DUBLIN 7, DUBLIN",Dublin,"ï¿½775,000.00",No,No,Second-Hand Dwelling house /Apartment,
"96a Griffith Road, Finglas, Dublin 11, Dublin 11, Dublin",D11RH74,7.269,45.78333333333333,7269.0,2747.0,Detached,3,3,99.0 m²,C1,—,30/01/2025,"€480,000","€485,000","96A GRIFFITH ROAD, FINGLAS, DUBLIN 11",30/01/2025,"96A GRIFFITH ROAD, FINGLAS, DUBLIN 11",Dublin,"ï¿½485,000.00",No,No,Second-Hand Dwelling house /Apartment,
"227 Beechwood Court, Stillorgan, Co Dublin, Dublin 18, Dublin",A94AX03,10.374,52.65,10374.0,3159.0,Apartment,2,2,66.0 m²,B3,—,30/01/2025,"€425,000","€461,000","227 BEECHWOOD COURT, STILLORGAN, CO DUBLIN",30/01/2025,"227 BEECHWOOD COURT, STILLORGAN, CO DUBLIN",Dublin,"ï¿½461,000.00",No,No,Second-Hand Dwelling house /Apartment,
"57 Charlemont, Griffith Ave, Dublin 9, Dublin 9, Dublin",D09T1W7,4.64,33.05,4640.0,1983.0,Semi-D,4,3,132.0 m²,D1,—,30/01/2025,"€700,000","€760,000","57 CHARLEMONT, GRIFFITH AVE, DUBLIN 9",30/01/2025,"57 CHARLEMONT, GRIFFITH AVE, DUBLIN 9",Dublin,"ï¿½760,000.00",No,No,Second-Hand Dwelling house /Apartment,
"36 Ennel Park, Artane, Dublin 5, Dublin 5, Dublin",D05E3F1,6.507,33.63333333333333,6507.0,2018.0,Terrace,3,2,100.7 m²,D1,—,30/01/2025,"€385,000","€466,000","36 ENNEL PARK, ARTANE, DUBLIN 5",30/01/2025,"36 ENNEL PARK, ARTANE, DUBLIN 5",Dublin,"ï¿½466,000.00",No,No,Second-Hand Dwelling house /Apartment,
"17 Boolavogue Rd, Wall, Dublin 3, Dublin 3, Dublin",D03C5P1,1.623,16.0,1623.0,960.0,Semi-D,2,1,76.0 m²,C1,—,30/01/2025,"€445,000","€440,000","17 BOOLAVOGUE RD, WALL, DUBLIN 3",30/01/2025,"17 BOOLAVOGUE RD, WALL, DUBLIN 3",Dublin,"ï¿½440,000.00",No,No,Second-Hand Dwelling house /Apartment,
"4 Winton Mews, Rathgar, Dublin 6, Dublin 6, Dublin",D06NX63,5.441,42.93333333333333,5441.0,2576.0,Detached,3,3,105.0 m²,D2,—,30/01/2025,"€700,000","€809,800","4 WINTON MEWS, RATHGAR, DUBLIN 6",30/01/2025,"4 WINTON MEWS, RATHGAR, DUBLIN 6",Dublin,"ï¿½809,800.00",No,No,Second-Hand Dwelling house /Apartment,
"5 Vernon St, Circular Rd South, Dublin 8, Dublin 8, Dublin",D08C2R2,3.185,26.266666666666666,3185.0,1576.0,Terrace,2,1,90.0 m²,D2,—,30/01/2025,"€795,000","€760,000","5 VERNON ST, CIRCULAR RD SOUTH, DUBLIN 8",30/01/2025,"5 VERNON ST, CIRCULAR RD SOUTH, DUBLIN 8",Dublin,"ï¿½760,000.00",No,No,Second-Hand Dwelling house /Apartment,
"39 Kylemore Ave, Ballyfermot, Dublin 10, Dublin 10, Dublin",D10P523,8.268,32.983333333333334,8268.0,1979.0,Terrace,2,1,88.2 m²,E2,—,30/01/2025,"€280,000","€305,000","39 KYLEMORE AVE, BALLYFERMOT, DUBLIN 10",30/01/2025,"39 KYLEMORE AVE, BALLYFERMOT, DUBLIN 10",Dublin,"ï¿½305,000.00",No,No,Second-Hand Dwelling house /Apartment,
"18 Rosemount Court, Booterstown, Dublin, Dublin",A94FT86,8.22,41.13333333333333,8220.0,2468.0,Terrace,2,1,70.0 m²,D2,—,30/01/2025,"€475,000","€525,000","18 ROSEMOUNT COURT, BOOTERSTOWN, DUBLIN",30/01/2025,"18 ROSEMOUNT COURT, BOOTERSTOWN, DUBLIN",Dublin,"ï¿½525,000.00",No,No,Second-Hand Dwelling house /Apartment,
"12 Luttrellstown Dale, Castleknock, Dublin 15, Dublin 15, Dublin",D15X3C7,14.725,67.25,14725.0,4035.0,Semi-D,4,3,120.0 m²,C2,—,30/01/2025,"€595,000","€640,000","12 LUTTRELLSTOWN DALE, CASTLEKNOCK, DUBLIN 15",30/01/2025,"12 LUTTRELLSTOWN DALE, CASTLEKNOCK, DUBLIN 15",Dublin,"ï¿½640,000.00",No,No,Second-Hand Dwelling house /Apartment,
"83 The Way, Hunter's Run, Clonee, Dublin 15, Dublin",D15E0PV,15.528,76.21666666666667,15528.0,4573.0,Semi-D,3,2,90.0 m²,C3,—,30/01/2025,"€395,000","€400,050","83 THE WAY, HUNTER'S RUN, CLONEE",30/01/2025,"83 THE WAY, HUNTER'S RUN, CLONEE",Dublin,"ï¿½400,050.00",No,No,Second-Hand Dwelling house /Apartment,
"98 Clanranald Rd, Donnycarney, Dublin 5, Dublin 5, Dublin",D05NN82,4.71,29.383333333333333,4710.0,1763.0,Terrace,2,1,72.0 m²,—,—,30/01/2025,"€395,000","€455,000","98 CLANRANALD RD, DONNYCARNEY, DUBLIN 5",30/01/2025,"98 CLANRANALD RD, DONNYCARNEY, DUBLIN 5",Dublin,"ï¿½455,000.00",No,No,Second-Hand Dwelling house /Apartment,
"151 Howth Rd, Clontarf, Dublin 3, Dublin 3, Dublin",D03PF85,4.418,22.4,4418.0,1344.0,Detached,5,3,232.0 m²,—,—,30/01/2025,"€1,500,000","€1,625,000","151 HOWTH RD, CLONTARF, DUBLIN 3",30/01/2025,"151 HOWTH RD, CLONTARF, DUBLIN 3",Dublin,"ï¿½1,625,000.00",No,No,Second-Hand Dwelling house /Apartment,
"151 Howth Rd, Clontarf, Dublin 3, Dublin 3, Dublin",D03PF85,4.418,22.4,4418.0,1344.0,Detached,5,3,232.0 m²,—,—,30/01/2025,"€1,500,000","€1,625,000","151 HOWTH RD, CLONTARF, DUBLIN 3",28/04/2025,"151 HOWTH RD, CLONTARF, DUBLIN 3",Dublin,"ï¿½1,625,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Apt 4 Rosemount, Glandore Rd, Drumcondra Dublin 9, Dublin 9, Dublin",D09WK63,3.95,24.35,3950.0,1461.0,Apartment,2,2,75.0 m²,C2,—,30/01/2025,"€375,000","€430,000","APT 4 ROSEMOUNT, GLANDORE RD, DRUMCONDRA DUBLIN 9",30/01/2025,"APT 4 ROSEMOUNT, GLANDORE RD, DRUMCONDRA DUBLIN 9",Dublin,"ï¿½430,000.00",No,No,Second-Hand Dwelling house /Apartment,
"5 Auburn Park, Auburn Ave, Castleknock, Dublin 15, Dublin",D15X038,11.571,43.766666666666666,11571.0,2626.0,Duplex,3,2,93.8 m²,C1,—,30/01/2025,"€550,000","€550,000","5 AUBURN PARK, AUBURN AVE, CASTLEKNOCK",30/01/2025,"5 AUBURN PARK, AUBURN AVE, CASTLEKNOCK",Dublin,"ï¿½550,000.00",No,No,Second-Hand Dwelling house /Apartment,
"50 Milbrook Village, Milltown, Dublin 2, Dublin 6, Dublin",D06XN95,6.17,43.28333333333333,6170.0,2597.0,Townhouse,2,2,65.0 m²,D2,—,30/01/2025,"€495,000","€553,000","50 MILBROOK VILLAGE, MILLTOWN, DUBLIN 2",30/01/2025,"50 MILBROOK VILLAGE, MILLTOWN, DUBLIN 2",Dublin,"ï¿½553,000.00",No,No,Second-Hand Dwelling house /Apartment,
"16 Glenbourne View, Leopardstown Valley, Dublin 18, Dublin 18, Dublin",D18R7T8,14.461,51.983333333333334,14461.0,3119.0,Semi-D,3,3,95.0 m²,D2,—,30/01/2025,"€595,000","€595,000","16 GLENBOURNE VIEW, LEOPARDSTOWN VALLEY, DUBLIN 18",30/01/2025,"16 GLENBOURNE VIEW, LEOPARDSTOWN VALLEY, DUBLIN 18",Dublin,"ï¿½595,000.00",No,No,Second-Hand Dwelling house /Apartment,
"13 Bridgewater Hall, Summerhill Parade, Dublin 1, Dublin 1, Dublin",D01DX65,1.751,16.25,1751.0,975.0,Apartment,2,1,71.2 m²,C2,—,30/01/2025,"€280,000","€305,000","13 BRIDGEWATER HALL, SUMMERHILL PARADE, DUBLIN 1",30/01/2025,"13 BRIDGEWATER HALL, SUMMERHILL PARADE, DUBLIN 1",Dublin,"ï¿½305,000.00",No,No,Second-Hand Dwelling house /Apartment,
"23 Swiftbrook Dr, Tallaght, Dublin 24, Dublin 24, Dublin",D24T3K7,16.734,62.11666666666667,16734.0,3727.0,End of Terrace,3,2,85.0 m²,—,—,30/01/2025,"€275,000","€307,000","23 SWIFTBROOK DR, TALLAGHT, DUBLIN 24",30/01/2025,"23 SWIFTBROOK DR, TALLAGHT, DUBLIN 24",Dublin,"ï¿½307,000.00",No,No,Second-Hand Dwelling house /Apartment,
"18 Swords Manor Court, Swords, Dublin, Dublin",K67V2V1,23.418,51.416666666666664,23418.0,3085.0,Semi-D,4,3,124.0 m²,C2,—,30/01/2025,"€470,000","€490,000","18 SWORDS MANOR COURT, SWORDS, DUBLIN",30/01/2025,"18 SWORDS MANOR COURT, SWORDS, DUBLIN",Dublin,"ï¿½490,000.00",No,No,Second-Hand Dwelling house /Apartment,
"208 Clonard Rd, Crumlin, Dublin 12, Dublin 12, Dublin",D12X7TK,6.138,43.733333333333334,6138.0,2624.0,Terrace,2,2,65.0 m²,D2,—,30/01/2025,"€300,000","€358,000","208 CLONARD RD, CRUMLIN, DUBLIN 12",30/01/2025,"208 CLONARD RD, CRUMLIN, DUBLIN 12",Dublin,"ï¿½358,000.00",No,No,Second-Hand Dwelling house /Apartment,
"23a Crescent Place, Clontarf, Dublin 3, Dublin 3, Dublin",D03FY99,2.812,17.316666666666666,2812.0,1039.0,Duplex,6,2,137.0 m²,B3,—,30/01/2025,"€650,000","€651,000","23A CRESCENT PLACE, CLONTARF, DUBLIN 3",30/01/2025,"23A CRESCENT PLACE, CLONTARF, DUBLIN 3",Dublin,"ï¿½651,000.00",No,No,Second-Hand Dwelling house /Apartment,
"14 Mayeston Rise, St Margarets Rd, Finglas Dublin 11, Dublin 11, Dublin",D11E226,10.866,53.03333333333333,10866.0,3182.0,Apartment,2,2,75.0 m²,B2,—,30/01/2025,"€260,000","€325,000","14 MAYESTON RISE, ST MARGARETS RD, FINGLAS DUBLIN 11",30/01/2025,"14 MAYESTON RISE, ST MARGARETS RD, FINGLAS DUBLIN 11",Dublin,"ï¿½325,000.00",No,No,Second-Hand Dwelling house /Apartment,
"15 Villa Park Dr, Dublin 7, Dublin, Dublin 7, Dublin",D07X7D0,5.921,40.36666666666667,5921.0,2422.0,Terrace,3,3,104.0 m²,B3,—,30/01/2025,"€675,000","€730,000","15 VILLA PARK DR, DUBLIN 7, DUBLIN",30/01/2025,"15 VILLA PARK DR, DUBLIN 7, DUBLIN",Dublin,"ï¿½730,000.00",No,No,Second-Hand Dwelling house /Apartment,
"445 Griffith Avenue, Glasnevin, Dublin 9, Dublin 9, Dublin",D09Y2X4,6.106,40.516666666666666,6106.0,2431.0,Semi-D,3,2,162.0 m²,C2,—,30/01/2025,"€950,000","€1,100,000","445 GRIFFITH AVENUE, GLASNEVIN, DUBLIN 9",30/01/2025,"445 GRIFFITH AVENUE, GLASNEVIN, DUBLIN 9",Dublin,"ï¿½1,100,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Kavanagh's Farmhouse, Toberburr, St Margaret's, Dublin",K67FX61,17.647,75.61666666666666,17647.0,4537.0,Bungalow,3,1,80.0 m²,G,—,30/01/2025,"€395,000","€370,000","KAVANAGH'S FARMHOUSE, TOBERBURR, ST MARGARET'S",30/01/2025,"KAVANAGH'S FARMHOUSE, TOBERBURR, ST MARGARET'S",Dublin,"ï¿½370,000.00",No,No,Second-Hand Dwelling house /Apartment,
"26 Symphony House, Adelaide Rd, Dublin 2, Dublin 2, Dublin",D02XD66,3.183,29.1,3183.0,1746.0,Apartment,3,2,127.0 m²,C1,—,30/01/2025,"€775,000","€777,000","26 SYMPHONY HOUSE, ADELAIDE RD, DUBLIN 2",30/01/2025,"26 SYMPHONY HOUSE, ADELAIDE RD, DUBLIN 2",Dublin,"ï¿½777,000.00",No,No,Second-Hand Dwelling house /Apartment,
"46 Kenilworth Park, Harold's Cross, Dublin 6w, Dublin",D6WPW68,8.175,46.85,8175.0,2811.0,Semi-D,4,2,220.0 m²,D1,—,30/01/2025,"€1,150,000","€1,300,000","46 KENILWORTH PARK, HAROLD'S CROSS, DUBLIN 6W",30/01/2025,"46 KENILWORTH PARK, HAROLD'S CROSS, DUBLIN 6W",Dublin,"ï¿½1,300,000.00",No,No,Second-Hand Dwelling house /Apartment,
"36 Glenbeigh Rd, Cabra, Dublin 7, Dublin 7, Dublin",D07X2T3,4.311,30.366666666666667,4311.0,1822.0,Terrace,3,2,98.0 m²,C3,—,30/01/2025,"€580,000","€651,000","36 GLENBEIGH RD, CABRA, DUBLIN 7",30/01/2025,"36 GLENBEIGH RD, CABRA, DUBLIN 7",Dublin,"ï¿½651,000.00",No,No,Second-Hand Dwelling house /Apartment,
"190 Blackditch Road, Ballyfermot, Dublin 10, Dublin",D10HE64,9.43,54.81666666666667,9430.0,3289.0,End of Terrace,3,1,72.0 m²,—,—,30/01/2025,"€275,000","€332,000","190 BLACKDITCH ROAD, BALLYFERMOT, DUBLIN 10",30/01/2025,"190 BLACKDITCH ROAD, BALLYFERMOT, DUBLIN 10",Dublin,"ï¿½332,000.00",No,No,Second-Hand Dwelling house /Apartment,
"313 The Distillery, Distillery Rd, Dublin 3, Dublin 3, Dublin",D03AD91,2.548,21.316666666666666,2548.0,1279.0,Apartment,1,1,59.0 m²,C2,—,30/01/2025,"€275,000","€276,000","313 THE DISTILLERY, DISTILLERY RD, DUBLIN 3",30/01/2025,"313 THE DISTILLERY, DISTILLERY RD, DUBLIN 3",Dublin,"ï¿½276,000.00",No,No,Second-Hand Dwelling house /Apartment,
